cuil;status
63240222886;6
67390172513;3
67227115588;2
67306415058;3
60319846559;1
64240555598;3
67234795429;4
64322732039;4
67382571808;5
63303053508;4
64248988841;2
64332657087;5
60333183016;1
67268934704;4
67375692152;6
64256146027;3
64322996967;3
64359947737;1
64277398638;1
67382301869;5
64389579295;5
60279813556;6
67269061364;6
63254606172;1
67245557929;6
60340923505;4
67265560188;4
64377925074;1
63300982060;6
60371010575;4
64239080934;4
67255318524;1
60380321680;6
60218120965;6
64387799629;6
64293803798;2
67270603669;4
60384684176;4
63245849169;4
60256043222;4
64363141852;4
63391034399;5
60330210136;2
67293805072;5
64382992502;4
64298569351;3
64391581663;3
67364720749;1
63392638298;5
60386236609;3
64312680317;3
67359748989;3
60362094154;1
64273768422;1
63354998736;1
63357488143;1
64295514785;1
64210091597;6
64297886892;5
63388063450;4
64329246386;2
67361838439;1
64201684852;3
63322269783;1
64394086523;1
60339164293;4
63213537395;3
60365483097;4
60259757684;2
64321197130;2
67272963514;6
64279180168;3
67279114733;4
63228186327;2
64319984443;1
60328974714;4
63278251439;5
67251392290;3
67297392979;5
67311749177;4
64300321796;2
64379470414;6
63215960473;2
63310634397;4
67260189775;2
64362864079;6
60346171165;4
60335813718;2
67245314725;1
60341627241;1
60301577438;1
60296338527;6
67374300730;1
64339573733;2
67237879233;4
63308257535;5
63236936254;1
63320768863;3
67258024009;6
60383564428;3
60285600149;4
67256356071;3
60294775202;5
63238373273;2
60343217520;1
60243258262;5
60330289824;5
60260321571;4
63361354819;4
63366445848;5
60394600213;5
60328178829;4
64256761759;5
64219541927;3
60370179746;3
67231273333;5
64389469260;6
67306918297;4
67286526834;1
60336864189;4
63367371066;1
64275534169;6
64332755054;2
67253680137;3
63341967849;6
64255481566;3
67304297384;1
67302694831;4
67373789051;2
63329584269;3
64309008209;5
60221128284;1
64295922573;5
64250474200;5
63364948699;5
67240732219;6
63285668311;5
63299872175;4
67282467590;4
64248982800;4
63295156238;3
64289876705;2
60211845921;4
60202956214;5
63330256704;2
67367855689;4
67223657572;5
60384074440;4
67296078880;6
60215664522;2
67333308441;5
64298649991;5
60391353959;3
63290071358;5
60303185731;2
60386929117;3
64310596351;2
63282184240;3
60329108344;3
60344379214;3
64229933955;6
67303107956;3
60221673177;4
60210458444;6
63228964524;3
64249820439;2
63241333630;3
60207983189;4
60238711196;5
60399308510;5
64361472606;2
60380151785;6
60239431162;2
60233215247;2
60298365092;6
64295788710;2
67332725901;2
63244235435;4
67345928860;1
63319633873;6
67368566299;4
60280157514;3
63375372667;2
60291545788;3
60358248899;2
67291988799;3
64296128659;1
60362825086;5
63350693663;4
63347422217;2
60365657621;5
64384755222;1
60380406449;6
60301355583;3
67358724253;3
67375916670;5
67261182758;1
63365127478;3
60309712512;6
67259133871;3
60262013199;1
60232772576;3
64208932495;2
60325714118;6
60225755402;5
63284742097;5
63268386719;6
63217652504;6
60397769626;6
60351864624;3
60352781684;3
64215704325;3
63202567950;6
67293224355;3
63340859261;1
64375397992;6
60230027989;2
67353147800;5
63395545649;5
64249936993;4
63248103290;6
63329435009;4
63317396679;6
63212392172;4
63342200402;4
63229301332;6
67267820985;5
60357579719;4
60333502049;5
67224471774;5
64277796862;1
64243348941;6
63324678443;6
67219719881;6
63391276147;5
64210990435;6
63299422560;2
67234960110;6
60292462150;6
60345770308;3
60236298789;1
64334587582;4
64313519382;6
63235983933;4
64248796160;5
67241861519;2
67239904316;5
63318220915;4
60296833994;4
60217110779;4
67208693979;5
67284636225;2
64205149927;5
64264153628;6
63302922269;1
64223966711;3
60314125706;6
64313999139;1
67282241118;5
63231605446;1
67297429024;3
64291923532;2
67358989729;5
67296761300;4
60272108539;2
67364332413;1
67298939149;6
60236110470;5
63392832108;6
64232193296;5
60287096579;1
60260120789;6
60247189664;6
67216658619;6
67313843197;3
67343270558;1
64397348111;5
60218935888;4
60332911743;1
67268293929;3
64392871495;6
63360218785;3
64205413802;6
64216754199;2
63270072250;3
64302020939;6
60289920619;6
60358833732;1
60210967373;5
63360342656;4
67340466192;2
63214461597;5
67336404964;2
63357422109;6
64293484579;2
63334733957;2
67361590497;1
67377303692;4
64286707465;1
63328135266;3
67370778849;6
64341437919;2
67260722529;2
64305305616;3
63328002622;2
67360847621;2
60276981024;1
64260142818;4
63353333595;5
64371256359;6
63390884623;4
67302736917;1
64383363800;6
63292740516;1
60310305823;2
63355315365;2
63335748702;5
63363408488;5
64277957059;1
64217337257;6
67389673681;2
67364851550;3
63257535446;6
67355879302;1
60370968279;2
60261059412;6
60207901035;1
67210252867;2
63353469772;6
64326074339;3
64258916008;1
63266185929;5
60331750304;1
64337547948;3
64298280386;1
63271330466;2
64202652091;4
60304167400;4
60383178349;5
60201502619;5
67344860073;5
67255858766;4
60285030759;3
60339454151;1
63313408878;4
63209514321;4
63373637892;5
67368979616;2
67200591094;6
63276897006;6
60254396551;3
67368059266;3
63392995813;2
64397817464;1
64330331311;1
63210225988;2
60299941275;1
63375952752;3
67382845541;4
67256776542;6
63262259219;2
67384776091;6
64301299433;4
64306457169;5
60254938087;3
60377971356;5
64318831317;5
60219841631;6
67316237301;2
64319389650;2
67246269421;4
63245172585;1
60322768233;6
67296771853;2
64268047377;2
60356859874;4
67201307136;2
64280228670;5
64221769129;5
67294676934;4
67329146054;2
63250354632;6
60330140855;2
60367326037;4
67358504784;3
64320850884;4
64307775601;2
60350423119;4
60395779909;4
67311151492;3
63227198771;1
64271002171;6
64239549797;4
60303820917;5
60310475788;2
60313765809;3
64358103063;6
67293564008;3
64317730592;5
60392324561;1
60314946785;4
67361575829;3
63231411366;2
63319915836;5
64295761588;3
63394814530;2
60236043609;4
60223607597;6
63216330767;3
67391376503;2
60205743709;1
64356823131;4
64215230951;4
67335783449;2
60335313081;4
67335293271;2
63341149527;1
63394968359;1
63312352704;3
67351401904;4
67224553869;6
60305614710;5
60228333681;6
64262940789;3
60271755271;1
63327506260;2
63200407670;1
64317142658;1
64268530719;5
67214325370;4
67344010169;6
63289480627;5
67241233479;2
64254162793;4
64325421868;5
60281968184;5
63300561995;6
63357346020;3
60263008709;1
64300259705;2
63311011830;6
63278367985;5
67361785603;3
67213820386;3
64381565171;3
63239899724;1
63265123890;5
60357507424;6
67239418330;1
67388492403;6
67284320996;4
60335160447;2
64203423347;2
63206640415;6
60272511759;2
63329579299;6
63299164197;2
60351167907;4
67395582043;5
64258079424;4
67284921809;6
63361042737;1
60375136999;3
60330180431;2
63304993970;1
64281786596;5
67295206230;3
64215871507;5
64327039146;2
67321940249;3
60321464494;1
67360478820;3
64313642192;2
67255416682;5
64387204510;6
67330614002;6
64307711859;1
64363111937;6
67391774339;6
67221569799;4
60235921688;4
67399876629;2
60351654778;3
60274304556;2
60391658105;2
64342313661;3
67369006050;2
60360375229;4
60224932130;1
63386449785;5
60278768867;2
64246183412;1
60237304317;5
60382377306;3
64200353925;2
67330762257;6
67280655519;2
63243520896;5
64345300048;4
63371973771;3
63297335776;4
63319566378;6
64220323925;1
67370035897;2
63373404099;3
60347351736;5
64309689974;2
64343597795;5
64340357084;5
60288094961;5
67332896900;1
63312717001;1
60207631402;5
64307671067;3
67226877301;1
64251058634;2
60201428559;6
63352785018;2
63290534803;2
63388008158;6
63392020596;4
60205394071;2
63260695659;4
63383715247;1
60268859139;6
60377095777;3
64315543450;1
67227245902;2
64241107696;6
64299379130;6
64249367395;1
64310322685;2
60205910347;6
64276008291;1
60271982146;2
64363779709;1
60303242395;2
60329415417;2
63387855760;5
63231802569;5
60223355431;3
63316105409;3
63293476219;1
67275437597;4
60292685699;4
63292054116;4
64360342822;6
67247270601;6
63343695324;1
60367142793;5
63233922171;6
64283752648;5
64398209611;6
67344111658;3
60257934554;4
67352629097;1
67278524806;6
60359969174;6
64271296752;6
67281589285;4
60264697869;4
67397859670;1
60235839760;3
64382696644;4
60350327080;5
60269070865;4
63339646548;2
64345406279;5
67312160339;6
63257125760;3
63376650172;1
64204634201;5
67371096253;1
64280517329;5
63284839732;3
63298351384;1
63249786170;1
63395669143;5
63211292123;6
60333199052;1
64269262239;4
63359902397;4
63303707753;6
63300653830;1
60220067702;5
63320173576;3
64396669649;4
60386684823;3
60365355951;4
63380828903;4
60259091279;1
60227427321;6
60224843731;5
64338220470;5
63334968628;4
63340654961;2
63315767417;3
64381122075;6
67326651610;5
60266056365;1
64374072879;1
64316997692;4
64235307780;2
67210572748;3
60209161089;3
60386227821;2
63349797773;5
63360129472;4
67282675282;6
64378474009;5
63370555887;3
64386728699;6
63246089630;5
60259333841;6
64331005906;5
63319991648;4
67398344666;1
67263151973;2
63303026241;5
64210010600;2
60278742396;4
64217323876;2
60308394630;2
63360232737;4
60294597606;2
60328118809;5
67353460959;1
63371573349;2
63329530908;4
60362822044;4
60235254142;6
60379343769;3
64232640551;5
63223721739;4
67292798722;2
60299882066;4
63376855059;1
64348506550;2
60290073211;5
63356761008;5
63259794058;1
64230002361;4
60211147698;3
60328459925;4
60358888359;1
63261513049;1
60337080165;2
63387409914;4
60332337869;4
63347983006;2
67323319984;5
64268021734;1
63212241484;3
64287629247;4
63311798083;2
63273143663;1
63292723629;1
60228678629;6
63363827545;4
63208868960;1
63285237752;1
67322171002;5
60264125882;6
63252561481;6
63385646209;1
60366989929;4
64385723146;5
60373136371;1
60286233557;2
67240396129;4
60283576100;1
64240538278;4
63215993800;3
67378454384;4
64291543837;6
67240830431;1
60396567833;2
64281699480;3
67317104534;1
60226633262;4
67371861456;6
64340452370;6
67339666153;1
60296454349;1
60271652995;5
60287377161;1
64232427440;1
60339704654;3
60344124747;4
63280792901;2
63351450217;2
67384860505;2
60245216168;5
60254981429;1
60327220120;2
63310311237;5
63318783626;2
63270717553;6
63244829203;4
64335211691;4
67320236778;1
60335081512;1
63376142711;2
67365029595;1
67227354787;4
63342176803;5
67247025062;6
64379674567;3
63362860459;1
60348125861;4
63240164606;6
60316579364;2
60277881848;1
67342291276;6
60344052967;1
63210225392;4
63218232266;5
67266254919;1
63230245217;3
60274339384;2
67235937686;2
67378905890;5
63392417054;5
63232762448;3
63298947189;2
63341238538;3
60206155259;1
63216044569;3
60308206796;4
64392134466;3
60306437529;4
63291270672;3
64362401249;1
64279992146;4
67299883555;2
63359264552;3
67213694801;2
64388767909;2
60329341731;6
64221821384;1
64322339753;4
64204502275;6
67229979539;6
63246593797;3
64305505550;3
67347548747;2
64238476273;2
60226580533;2
64376977984;5
60318838480;4
60301241790;3
63244318454;2
63384482033;2
60293293433;6
60325306257;6
63217916846;5
63249542319;2
63335579455;6
67382762247;6
60265571223;4
60332773812;6
67217247206;4
60250647389;1
64397074011;1
67346874624;3
60390942810;6
63378650161;4
64301044168;3
60287086884;3
60203236606;4
60312417653;4
64201741368;2
63351642069;3
67397493463;2
67348641979;2
64266964925;1
60347585168;4
63380479828;6
60310000577;4
63292939835;4
64224808680;4
64264751509;5
60373720022;5
67309424260;6
64290001003;2
64334927359;2
60241181920;4
67200370055;4
64211572335;6
63306873204;4
67342158479;3
64205419699;3
63346854431;6
64240970489;5
67330915657;5
64284741127;5
67253947982;2
64268161145;6
60267869270;2
67329870789;5
64295147243;5
60251931820;1
63354217254;3
64284486046;4
64206590325;2
67345422789;3
67217391048;5
63215383344;3
64265319219;4
60262088149;4
63368418155;2
64282183410;6
63219029480;6
67314887589;4
60398183064;1
60251445098;3
63236812091;1
63380987114;4
63223168959;4
60353963360;5
63238553441;5
67295048775;4
64381727740;6
63316498355;4
60202857046;3
64376747237;2
67359206957;1
60348087692;6
64351750810;1
63221352884;6
60255445661;6
67356338169;5
60243314919;2
63301291940;4
63297805438;6
64231985520;4
64336428465;2
60208022914;3
67231789712;1
64353854877;2
60275193618;1
64335697896;6
67315005059;2
60278633554;1
67355143349;2
64259070994;2
60329125257;3
60212765158;3
67256969448;1
60338172399;3
63324441809;2
63351950678;4
67200319688;4
60285710679;5
60218188314;1
63265441310;5
60324002211;6
67304126279;2
63308733671;5
64312838905;5
67328723856;1
67302815000;4
64222510706;5
64397040109;4
60293254063;4
63391136590;1
63344249735;1
63356951680;2
60299075497;6
63348308221;6
64268176533;4
63298541345;2
64220696543;3
67201279949;4
64396684428;4
64352012600;6
60204552048;4
64263945164;2
60257676253;6
60339062954;2
67293879483;2
63302069159;6
63285847925;1
63354289980;4
63242849002;2
64307365470;3
67260290468;4
67283750555;1
64258554807;5
60316550625;2
67300127840;5
63396306019;4
67201397941;3
63221953616;4
64397042039;1
64239313653;3
67395175618;3
60289629885;6
64286005754;3
67365277351;1
67311602133;2
67266339809;2
64259831367;3
63324714547;1
67394255804;4
63270731369;3
64257713413;3
67252766178;5
63245788926;6
67372592289;5
63211658713;4
64372683242;3
63383376795;1
64281663117;6
67252841161;3
64330572955;3
60256244384;5
63266255499;3
64381008280;1
67237357105;3
64322377051;2
63347156150;3
60201519678;1
67354450361;3
63383427810;5
63369733844;5
67210019879;3
60203818052;1
60221546949;3
60297508086;1
63220455043;6
63349974119;3
63268638883;4
67250045694;6
64213273645;5
63371839234;3
64204437201;4
67338802975;4
67284091415;4
63355924361;2
67258410650;6
63204577465;2
64240825455;6
64303254933;2
67313896266;4
64342132667;4
64333698488;5
64254331349;1
60247385919;5
67303096210;4
67366327506;1
67373416069;2
67257259908;1
60304612773;5
64263369090;2
60268619847;3
67383095430;6
64344358891;4
67215907292;5
64394221382;5
60361907550;3
60358060512;3
67367813242;4
63284179979;4
63249379613;4
64361511083;1
64353414850;6
67289128368;6
64232078101;6
67230564164;2
67246501650;4
67248651234;5
60372752230;4
63277786240;6
63218216619;5
67368000865;6
60365971954;2
60326667253;1
64266269704;6
67270159998;3
63268753178;5
60340127563;4
67382927920;1
60324640420;2
60226656718;1
67314706729;3
63388325579;4
67207086751;5
60369003219;4
63257218989;4
60324157894;4
60377769557;3
63384171658;6
67271466983;5
63295536618;2
67361742386;3
67257160219;2
63207865623;1
60350468296;5
67399755910;6
64339792087;5
67334736641;5
64276321933;4
63283273204;5
60291894413;2
64363144673;6
67372677381;1
63279523395;6
67369583872;2
63316095587;2
67287639047;2
60212852824;2
67236176182;6
67349348753;5
64306035957;4
63299564802;1
67285427149;3
67209851722;3
67305593989;5
67282394747;5
64307377363;4
67261220633;3
64388500172;6
63265287036;4
64219738690;4
64264596678;2
64209581059;4
63296224067;6
67335191789;3
60330841462;1
60247912838;3
63380474664;3
67304446290;3
60249780904;1
63299189459;3
60319024924;3
64379520845;5
63246505804;2
63296536093;1
63399332216;5
60322800889;1
67369363189;1
63276336569;5
67277702077;2
60204854818;1
67290257120;5
64281141773;4
63221611979;1
60233639136;5
63353937679;2
60233278443;5
64258259902;3
64252039188;2
63215503862;5
64397558566;1
67328039343;6
67376072816;1
67306274934;5
63244741691;4
60332708468;6
64370317133;6
60380292613;1
64373377609;2
63367519012;6
67342143013;2
67376235421;6
63204772055;1
63274779421;2
60380175595;4
67309532608;1
63256204063;1
64234300316;1
63206421119;1
63385138573;2
64363496693;5
63295961122;4
63345535871;3
64335429115;5
67208299589;2
60377585928;6
60349267406;5
67352033003;2
64257661936;5
67396561910;1
63332260784;1
64248765621;2
67317296271;3
64220051649;5
63281817401;1
60298481203;1
60393981337;2
60204490212;1
64265373427;6
60285107302;3
63349521009;2
60390670500;3
60270722442;5
60333099333;6
67237761151;4
64332463711;3
67372604503;5
63253335574;5
64217059451;2
64382988181;1
67242151477;1
67212947374;1
67382268366;4
63352260497;3
63288181758;6
67245389482;5
60360862960;5
64331933420;3
60351877378;5
63264532819;1
63297284969;2
63362330817;6
67374882268;4
67254220415;3
64363775789;3
60241353314;3
60302252591;4
67374415724;3
67226124567;4
67389087731;5
64236428289;5
63326730515;3
60309086085;2
63331656862;3
60223994256;5
63346878739;3
64358317578;5
63274803594;1
60326448268;6
60327997311;3
60243602451;5
63326922082;6
67355119170;6
60301599512;6
60266537339;2
64210873749;1
67380510577;1
64262946825;3
63302458279;4
60342843738;4
67329562848;2
60344300308;6
67349242173;1
64231813835;4
63207058442;1
67281003884;6
64294046400;3
60346503141;6
67364413391;3
60314568993;3
60258102307;4
63266701189;5
60369204354;2
64221375457;6
60310508449;1
67330581716;3
60365371981;2
63267369153;3
67259959648;3
64333855176;5
60215139266;3
60389864431;1
60249559329;5
67323245069;5
64313396507;5
64367680804;5
63349888418;5
60267899579;3
63281942206;4
67391021136;6
64353347304;5
60272728545;6
60222727955;3
63271697599;4
67309247709;2
67323730765;5
67274492837;3
63315470201;6
60313439219;6
67349022679;4
60396480207;6
67316639689;2
60360700944;1
60336885127;2
60294233027;3
60258774631;4
64375727267;2
64244645949;2
64213795056;1
64265467626;1
67271832424;3
67314705057;6
64246476568;6
67223689083;4
60365663141;1
67224094350;3
67225357584;2
64318236885;3
64387996417;5
63207199992;1
63316719459;5
67330269038;6
64367165632;5
67213065537;1
67254333961;6
67399244991;4
63393335817;5
67276851028;1
63218267000;2
67259677758;4
67251006039;2
60266014786;1
64317667653;1
64329177775;5
63389371256;2
67376693098;2
64380873034;1
64356736018;2
67272931396;2
60359890578;2
64309340793;2
67349621859;5
63213910606;6
67357522266;1
63322676729;3
60318906427;5
60371720165;3
63275767672;1
67243451806;3
67262108616;1
60272666409;2
63389749819;3
60272698662;5
64226206521;2
60202473086;2
63379170732;4
63252004760;2
63365785777;4
64222505575;5
60312430129;6
64213084389;2
63350372921;5
60395083883;1
67269604120;5
67334170809;3
63355347178;5
60256689661;1
63227411386;5
60359730740;6
60295404879;1
63372855909;4
67396998804;6
60314425548;5
60232340811;6
64257563578;6
60338843278;4
67284384021;4
64319199312;6
67263761488;3
64308514755;3
63304973600;4
67227813099;1
64201256516;1
67216083331;6
64339131587;1
64363857246;1
60364650585;3
67359649239;2
67397787769;2
64234366074;4
64335664378;2
63341190101;1
60330026661;3
63224792133;3
64340408975;3
60362067297;6
63386498824;2
60227623058;4
63235375275;1
63274468239;1
60336806609;5
63223367390;4
67274936999;4
67371094862;3
60394673946;3
67365305559;4
67216067670;4
64283999759;6
64378688661;4
60310338543;4
63340039302;6
64220683921;3
60205863853;1
67219088156;5
64270755575;6
60231972598;3
60363141725;3
64219088254;4
64293290154;3
63253239796;1
60377923793;3
63219271949;6
67327495531;1
63268479059;2
60351862079;4
64310211735;4
64344841339;3
60303395051;6
63308857184;1
60379553055;4
67324486221;1
64297774342;5
63313590293;1
64235283369;2
60245478022;1
63206899508;5
64296745497;6
67260397556;2
63279066563;1
60292107768;6
60360928260;5
60290172961;2
64330108493;3
63299397719;3
67274019805;2
64276556043;1
63259104590;3
60361340100;1
67308933749;5
63201578665;1
67286100683;6
63394413668;6
67372253212;2
63339204553;2
60206679096;3
60319802323;5
64391850451;4
67317076328;4
67305750120;4
60314675838;1
63265472895;6
67201847890;1
63269982804;3
67282022122;6
64247571440;3
60221172577;3
60309648210;1
64207544432;2
64306008674;5
64354445202;6
64392513238;2
60289712073;6
67204290226;2
63302528715;6
64385753389;3
60242710349;1
67332120503;2
60291941330;3
67393757628;5
60271832845;2
67335181023;4
67351247778;5
60273126123;2
64285851529;6
64272512386;2
64384635359;1
67337704562;3
67211110136;3
60391390349;4
67369472221;1
63237598662;2
67217095023;6
63281771967;6
63224442965;4
63241235531;6
67302068787;1
64345789284;3
67320439318;6
64225765276;3
60355218298;1
60208394331;2
60386284760;5
64240711506;2
63292346001;2
63303594932;3
63267841464;5
63295157226;6
64254162149;6
60224593769;2
67248140736;2
64240050445;2
63381478116;5
64297966594;6
60363909631;3
60256596000;2
67332535436;5
67303907677;2
63301589443;6
63316684361;1
60346102597;2
63261257689;1
64214245262;6
67319017239;6
67376850509;1
63228272109;1
63352154530;2
63288499553;4
64288669676;6
67337731438;1
63354273669;4
60299601237;5
64232581237;5
67364068937;1
67392288047;5
64323465531;5
60352288839;1
63215516239;1
60371608063;2
63333015929;4
60292680417;4
67306248585;4
63328534403;6
67288577983;1
60240654094;4
67395117952;4
60268559763;2
64398353836;2
60363164768;1
67256757084;6
63328543631;4
63249202799;3
67325612190;5
60286336798;4
64264951818;3
67393027719;3
60253951799;6
64326355710;4
67371140759;4
64399997125;5
60280741275;1
60377528169;5
67206476483;4
63272989054;4
60211590966;5
67253900349;6
64204832674;4
64287207911;4
67225791373;6
60319113137;2
60349030049;1
60251392903;2
64323668351;5
60288057918;6
60324423152;6
67230928956;4
60342525035;5
67200780369;5
63216910852;3
60344424821;5
64319411397;4
60287616557;1
60331105319;4
64326764823;1
63267067068;3
67238832028;5
60333485942;5
60313169955;1
63363808680;2
67273308765;3
63368791700;3
60204607667;2
67340918700;1
60373757775;4
64314906207;6
63338382911;2
63370923770;1
60367305838;6
60399100499;1
64235593899;3
60302876609;1
60352131280;6
64226878171;5
63266577887;2
60268059264;1
60340224429;1
60213627565;2
60208064560;4
60252734492;1
60239062922;4
67281248402;3
63202080814;6
64298717784;4
67334841933;2
67226421731;1
67253548654;5
67338291032;1
63280925960;5
60383597741;5
63235918791;6
63202995332;6
60293677169;1
60208211156;4
63363042369;2
67341828233;5
60312924911;3
64249292735;3
63279598190;2
67328424107;3
67366101419;5
64369747477;4
64395263852;6
67203018009;4
60357571491;4
67378341997;1
64300365769;2
60274752809;3
60347594655;2
64234987265;4
60247309570;4
63350534727;6
64212397375;1
67324368660;4
67200356362;4
63287760754;1
63315653284;2
60264447405;5
67292116400;3
64349045689;4
64308102189;5
64346666054;2
60257252682;3
67291605181;1
67218278407;6
67345252964;6
64343289748;5
60361114720;5
67202051682;3
64349116845;5
64274796934;1
64236926182;3
60376465007;2
64283554692;4
63279047623;4
67362054696;4
60302169805;1
63357943134;6
60267052436;3
60284707241;1
63225728765;3
63323092305;5
67232102230;2
67319801704;2
67296608014;1
67335125123;5
63202792709;4
64306424864;4
60356236087;2
67311296156;5
63268765214;6
64326147939;3
63251518590;1
67225856866;2
60362798720;1
63214066116;3
64274939107;2
67272953624;3
60323856233;2
67352844397;6
67385699252;5
64368241774;6
64359531769;6
67351694588;2
64286279889;2
63399436003;4
64398287027;5
67368371448;2
60395445572;1
60271183839;4
64352807190;2
63367096545;4
67302528206;4
67225713275;5
64269862669;6
64347427037;3
63235371466;2
60385240239;3
60332402776;2
67343541942;5
67264334966;5
60261622583;3
64389501385;4
60323314120;4
67355309638;5
60355282808;5
60271644577;6
60252877765;6
67213708926;3
60320082849;3
60386819850;3
67248590847;3
64385546759;2
60369971053;3
67309856985;3
67211645994;3
60320529878;5
64231250350;2
63241859837;6
60317143950;3
67254603209;5
63358875418;4
67367872125;2
64311666965;4
67302996137;5
60362755363;2
67206111299;5
63247867734;6
67261047019;3
63315797987;2
63214406766;2
64255776574;5
63368574874;1
67294640433;5
60383124118;1
63226919238;1
64263629904;4
63357437662;3
64269390393;1
64316259896;5
63330428017;1
63223848747;1
60226295758;1
63271580934;1
64285255110;5
67333372271;3
64242607519;4
64396944683;3
67212816512;2
67268618187;3
60230477186;2
60323607365;4
67341949979;1
63315691747;3
63331868843;1
60288121721;2
67347685213;6
60243566498;3
63298047609;1
67258972667;4
63313151753;5
67217095767;4
64373902495;5
67323167475;3
67274021516;4
60319162790;1
63381284400;4
60276947799;3
63302394891;6
64263649459;4
67379687994;2
60389147195;5
63332814339;3
60221599805;4
67372637061;4
63235423628;6
63340995661;5
64259616911;6
63336561657;2
67395770779;2
67209033728;3
67393661094;6
67337738679;2
63313049967;5
64383240164;3
60363102398;2
60250129818;5
67329308593;4
63325145473;2
63273437160;4
64242239596;2
60359760364;5
60248035989;1
67362454049;6
67230876557;6
60232490694;6
60205062133;6
60286794958;4
64248156188;2
63306137159;4
67262020557;6
60301770564;1
67270401470;5
67264739036;6
60353651776;3
64355541205;4
64327441785;4
60226984901;6
64369712126;5
63231049306;1
60336970620;3
64281997902;2
67359285415;4
60311401753;3
60243297399;6
67289080004;3
67372767305;6
67261025342;5
60234715839;3
67369020614;3
63327982789;5
64280849764;2
63278240993;6
60273856679;2
60391250947;6
67343680721;1
60390010128;6
67241297664;5
67320322534;1
64399204087;5
64315503059;4
60243193454;5
60260853069;5
63397112464;1
63309273518;4
67258954952;6
64220249164;1
67347855169;2
67385873376;1
63361761962;3
63300762257;2
64202146969;6
60228209921;6
64365176629;3
64235961588;1
67345612111;2
64332042147;5
64386074370;6
67207746514;5
67268339326;4
63350086449;6
60250786010;6
63283119876;4
67238410433;3
63277807922;1
63390664232;2
60233454403;6
64287921797;3
64292528947;5
60275946195;6
60368592938;3
60330017077;3
63218570226;3
64345475328;6
64317319639;6
64295713494;6
63382513411;4
63251637816;1
63236779663;2
63275014313;2
67390402489;3
63239313886;4
67360704928;6
63277593426;1
63326100481;1
64379726779;1
67290764510;3
64218344710;6
60369603852;1
63286626388;3
67305862514;3
60398581876;3
67243527691;6
60262829718;4
64250242369;4
63270053701;2
60310458549;3
63376846700;3
63345166701;2
64359580655;2
60301875609;2
60374795662;5
67229573176;2
63380126690;6
63230399281;1
60288827284;1
63332865538;2
60356159813;1
60367949425;1
63389870406;6
63260251637;3
67322070281;4
67353059103;3
60294804695;6
63201192538;3
64392993752;1
60300261100;5
64386995395;6
60307302430;6
60231731523;5
67225291036;2
60311623977;6
67326695766;1
64367102878;4
64371306186;6
64386384922;5
60310342702;3
64207417219;3
60372124379;4
63304153599;4
63235717613;4
60335372460;4
60387896867;1
63212809499;1
60360555480;4
63250345196;1
63218527109;2
67273635553;6
64349554354;4
63238204349;6
60327049472;5
67314129722;1
63211468698;1
64395773019;4
63348260997;1
60252149883;6
60396681261;1
67327545911;4
64358383414;2
67380862678;1
60217191184;5
67366864838;4
60350170793;3
63335488492;3
67260049507;6
67386012048;1
63239813056;4
67346809229;2
60287589355;2
67223953120;4
60394330169;2
67229790762;6
67257143047;6
67256304837;2
63205332415;6
60306560797;1
60268476549;4
67309621864;3
64258267417;2
60291217071;3
67317011536;5
67240403479;6
60374912383;5
64260953069;4
67239275459;3
63392394461;2
67385063021;5
64232884590;5
64334212244;2
63269993431;5
63248938767;1
67228262878;6
60229119470;5
67284573088;4
64210725269;4
67226398497;3
67330109286;4
63243607142;5
67284553079;2
60315517659;2
60230879586;1
67338009655;3
63287120169;5
67236153166;6
63304876451;1
60353715502;4
67207903164;4
60280696547;3
64386349779;5
63341884731;5
63269313368;1
60335614129;1
60369451696;2
67349074165;4
63277570256;3
60248331197;6
64374223176;5
67300586739;6
60223219589;2
60291359437;6
67320190662;3
63207226752;5
64369865453;5
63294330900;3
67231005142;3
67316077207;5
64343572695;3
67266651322;3
60383885046;6
63219441942;1
67354704419;3
60266204151;6
60328369535;6
63339384918;3
63218399429;5
64392710653;1
60369869569;3
60381168419;6
64247383318;1
60212785736;6
63313437371;3
67274136275;3
67244900523;2
64308855196;5
63298428905;2
60223189264;4
60309888416;5
63249638953;3
64377803904;5
67331204762;3
60279811855;6
64230041790;3
60340340828;1
64327379469;4
60264907562;3
63361274654;1
60244932829;1
63229028636;5
60312364320;3
67379508976;6
64355329469;3
67212821931;6
67315323530;2
64257606209;4
60276840349;5
60356310600;6
63284958553;6
64214237995;6
67328420764;5
64239142743;6
63320115428;2
64303667324;6
63246565369;3
64343328009;1
64352762561;6
63326578829;2
60330200920;4
64252280909;5
63318287483;5
64278629501;2
67275685612;4
60208306912;3
64233677539;1
67247998478;1
60308085743;3
60227324727;1
64347132886;2
63366141309;1
67389254123;5
67263961991;1
60347477470;5
67286857865;4
63227889499;1
63278503986;1
64310158532;6
67332096645;3
64297567002;6
67365023821;2
67397742544;2
64257395888;1
63387503368;4
60234382317;4
64313856893;1
64324993140;6
67258630790;3
64367064550;3
64266567748;5
64326996813;4
67325325264;4
60334128884;3
67304631772;4
67391429992;2
67299949254;3
64387440435;6
64297546285;5
64216098054;4
60344684505;4
63390729759;1
60209470538;4
64243429151;4
60231628080;5
67381957818;4
63397391010;4
64248194569;5
67231522767;6
67323075651;6
60240431494;5
